0, 74
0,1,108,8,0,1,0,0
0,11,112,8,0,1,0,0
0,20,80,8,0,1,0,0
0,29,45,8,0,1,0,0
0,35,78,8,0,1,0,0
0,42,28,8,0,1,0,0
0,45,52,8,0,1,0,0
0,50,80,8,0,1,0,0
0,61,36,8,0,1,0,0
0,65,64,8,0,1,0,0
1,2,10000,4,0,0,1,0
1,3,10000,10000,0,0,0,0
1,4,10000,10000,0,0,0,0
1,5,10000,10000,0,0,0,0
1,6,10000,10000,0,0,0,0
1,7,10000,10000,0,0,0,0
1,8,10000,10000,0,0,0,0
1,9,10000,10000,0,0,0,0
1,10,10000,10000,0,0,0,0
2,3,10000,10000,0,0,0,0
2,4,10000,10000,0,0,0,0
2,5,10000,10000,0,0,0,0
2,6,10000,10000,0,0,0,0
2,7,10000,10000,0,0,0,0
2,8,10000,10000,0,0,0,0
2,9,10000,10000,0,0,0,0
2,10,10000,10000,0,0,0,0
2,74,12,4,1,0,0,1
3,74,12,2,1,0,0,1
4,74,12,2,1,0,0,1
5,74,12,2,1,0,0,1
6,74,12,2,1,0,0,1
7,74,12,2,1,0,0,1
8,74,12,2,1,0,0,1
9,74,12,2,1,0,0,1
10,74,12,2,1,0,0,1
11,12,10000,4,0,0,1,0
11,13,10000,10000,0,0,0,0
11,14,10000,10000,0,0,0,0
11,15,10000,10000,0,0,0,0
11,16,10000,10000,0,0,0,0
11,17,10000,10000,0,0,0,0
11,18,10000,10000,0,0,0,0
11,19,10000,10000,0,0,0,0
12,13,10000,10000,0,0,0,0
12,14,10000,10000,0,0,0,0
12,15,10000,10000,0,0,0,0
12,16,10000,10000,0,0,0,0
12,17,10000,10000,0,0,0,0
12,18,10000,10000,0,0,0,0
12,74,14,4,1,0,0,1
13,74,14,2,1,0,0,1
14,74,14,2,1,0,0,1
15,74,14,2,1,0,0,1
16,74,14,2,1,0,0,1
17,74,14,2,1,0,0,1
18,74,14,2,1,0,0,1
19,74,14,2,1,0,0,1
20,21,10000,4,0,0,1,0
20,22,10000,10000,0,0,0,0
20,23,10000,10000,0,0,0,0
20,24,10000,10000,0,0,0,0
20,25,10000,10000,0,0,0,0
20,26,10000,10000,0,0,0,0
20,27,10000,10000,0,0,0,0
20,28,10000,10000,0,0,0,0
21,25,10000,10000,0,0,0,0
21,26,10000,10000,0,0,0,0
21,27,10000,10000,0,0,0,0
21,28,10000,10000,0,0,0,0
21,74,10,4,1,0,0,1
22,74,10,2,1,0,0,1
23,74,10,2,1,0,0,1
24,74,10,2,1,0,0,1
25,74,10,2,1,0,0,1
26,74,10,2,1,0,0,1
27,74,10,2,1,0,0,1
28,74,10,2,1,0,0,1
29,30,10000,4,0,0,1,0
29,31,10000,10000,0,0,0,0
29,32,10000,10000,0,0,0,0
