0, 71
0,1,78,8,0,1,0,0
0,8,78,8,0,1,0,0
0,15,24,8,0,1,0,0
0,19,78,8,0,1,0,0
0,26,84,8,0,1,0,0
0,34,40,8,0,1,0,0
0,39,91,8,0,1,0,0
0,47,50,8,0,1,0,0
0,53,72,8,0,1,0,0
0,62,120,8,0,1,0,0
1,2,10000,4,0,0,1,0
1,3,10000,10000,0,0,0,0
1,4,10000,10000,0,0,0,0
1,5,10000,10000,0,0,0,0
1,6,10000,10000,0,0,0,0
1,7,10000,10000,0,0,0,0
2,3,10000,10000,0,0,0,0
2,4,10000,10000,0,0,0,0
2,5,10000,10000,0,0,0,0
2,6,10000,10000,0,0,0,0
2,7,10000,10000,0,0,0,0
2,71,13,4,1,0,0,1
3,71,13,2,1,0,0,1
4,71,13,2,1,0,0,1
5,71,13,2,1,0,0,1
6,71,13,2,1,0,0,1
7,71,13,2,1,0,0,1
8,9,10000,4,0,0,1,0
8,12,10000,10000,0,0,0,0
8,14,10000,10000,0,0,0,0
9,10,10000,10000,0,0,0,0
9,11,10000,10000,0,0,0,0
9,13,10000,10000,0,0,0,0
9,14,10000,10000,0,0,0,0
9,71,13,4,1,0,0,1
12,71,13,2,1,0,0,1
14,71,13,2,1,0,0,1
10,71,13,2,1,0,0,1
11,71,13,2,1,0,0,1
13,71,13,2,1,0,0,1
15,16,10000,4,0,0,1,0
15,17,10000,10000,0,0,0,0
15,18,10000,10000,0,0,0,0
16,17,10000,10000,0,0,0,0
16,18,10000,10000,0,0,0,0
16,71,8,4,1,0,0,1
17,71,8,2,1,0,0,1
18,71,8,2,1,0,0,1
19,20,10000,4,0,0,1,0
19,23,10000,10000,0,0,0,0
19,24,10000,10000,0,0,0,0
19,25,10000,10000,0,0,0,0
20,21,10000,10000,0,0,0,0
20,22,10000,10000,0,0,0,0
20,23,10000,10000,0,0,0,0
20,24,10000,10000,0,0,0,0
20,25,10000,10000,0,0,0,0
20,71,13,4,1,0,0,1
23,71,13,2,1,0,0,1
24,71,13,2,1,0,0,1
25,71,13,2,1,0,0,1
21,71,13,2,1,0,0,1
22,71,13,2,1,0,0,1
26,27,10000,4,0,0,1,0
26,28,10000,10000,0,0,0,0
26,29,10000,10000,0,0,0,0
26,30,10000,10000,0,0,0,0
26,31,10000,10000,0,0,0,0
26,32,10000,10000,0,0,0,0
26,33,10000,10000,0,0,0,0
27,28,10000,10000,0,0,0,0
27,29,10000,10000,0,0,0,0
27,30,10000,10000,0,0,0,0
27,31,10000,10000,0,0,0,0
27,32,10000,10000,0,0,0,0
27,33,10000,10000,0,0,0,0
27,71,12,4,1,0,0,1
28,71,12,2,1,0,0,1
29,71,12,2,1,0,0,1
30,71,12,2,1,0,0,1
31,71,12,2,1,0,0,1
32,71,12,2,1,0,0,1
33,71,12,2,1,0,0,1
34,35,10000,4,0,0,1,0
34,37,10000,10000,0,0,0,0
34,38,10000,10000,0,0,0,0
35,36,10000,10000,0,0,0,0
35,71,10,4,1,0,0,1
37,71,10,2,1,0,0,1
38,71,10,2,1,0,0,1
36,71,10,2,1,0,0,1
39,40,10000,4,0,0,1,0
39,41,10000,10000,0,0,0,0
39,42,10000,10000,0,0,0,0
39,43,10000,10000,0,0,0,0
39,44,10000,10000,0,0,0,0
39,45,10000,10000,0,0,0,0
39,46,10000,10000,0,0,0,0
40,41,10000,10000,0,0,0,0
40,42,10000,10000,0,0,0,0
40,43,10000,10000,0,0,0,0
40,44,10000,10000,0,0,0,0
40,45,10000,10000,0,0,0,0
40,46,10000,10000,0,0,0,0
40,71,13,4,1,0,0,1
41,71,13,2,1,0,0,1
42,71,13,2,1,0,0,1
43,71,13,2,1,0,0,1
44,71,13,2,1,0,0,1
45,71,13,2,1,0,0,1
46,71,13,2,1,0,0,1
47,48,10000,4,0,0,1,0
47,49,10000,10000,0,0,0,0
47,50,10000,10000,0,0,0,0
47,51,10000,10000,0,0,0,0
47,52,10000,10000,0,0,0,0
48,49,10000,10000,0,0,0,0
48,50,10000,10000,0,0,0,0
48,51,10000,10000,0,0,0,0
48,71,10,4,1,0,0,1
49,71,10,2,1,0,0,1
50,71,10,2,1,0,0,1
51,71,10,2,1,0,0,1
52,71,10,2,1,0,0,1
53,54,10000,4,0,0,1,0
53,55,10000,10000,0,0,0,0
53,56,10000,10000,0,0,0,0
53,57,10000,10000,0,0,0,0
53,58,10000,10000,0,0,0,0
53,59,10000,10000,0,0,0,0
53,60,10000,10000,0,0,0,0
54,59,10000,10000,0,0,0,0
54,60,10000,10000,0,0,0,0
54,61,10000,10000,0,0,0,0
54,71,9,4,1,0,0,1
55,71,9,2,1,0,0,1
56,71,9,2,1,0,0,1
57,71,9,2,1,0,0,1
58,71,9,2,1,0,0,1
59,71,9,2,1,0,0,1
60,71,9,2,1,0,0,1
61,71,9,2,1,0,0,1
62,63,10000,4,0,0,1,0
62,67,10000,10000,0,0,0,0
62,68,10000,10000,0,0,0,0
62,69,10000,10000,0,0,0,0
62,70,10000,10000,0,0,0,0
63,64,10000,10000,0,0,0,0
63,65,10000,10000,0,0,0,0
63,66,10000,10000,0,0,0,0
63,69,10000,10000,0,0,0,0
63,70,10000,10000,0,0,0,0
63,71,15,4,1,0,0,1
67,71,15,2,1,0,0,1
68,71,15,2,1,0,0,1
69,71,15,2,1,0,0,1
70,71,15,2,1,0,0,1
64,71,15,2,1,0,0,1
65,71,15,2,1,0,0,1
66,71,15,2,1,0,0,1
71,0,10000000,10000000,0,0,0,0
